id,barcode,name,brand,generic_name,quantity,category,macro_category,food_type,kcal,protein,carbs,fat,fiber_100g,sugars_100g,saturated_fat_100g,salt_100g,sodium_100g,cholesterol_mg_100g,serving_size,serving_quantity,ingredients,allergens,labels,source,source_url,countries_tags,image_url,verified,usable_for_meal_generator,data_quality_score,nutrients,created_at,updated_at
crea_164811,,Mozzarella di bufala campana DOP,,,,latticini,fat_source,generic_food,257,14.1,1.4,21.7,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_164820,,Mozzarella di vacca,,,,latticini,fat_source,generic_food,253,18.7,0.7,19.5,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_166000,,Parmigiano Reggiano DOP,,,,latticini,fat_source,generic_food,397,32.4,,29.7,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_166010,,Caciottina mista,,,,latticini,fat_source,generic_food,370,26.9,1.5,28.5,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_166050,,Pecorino,,,,latticini,fat_source,generic_food,404,28.8,0.2,32,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_166060,,Pecorino romano,,,,latticini,fat_source,generic_food,409,26,1.8,33.1,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_166070,,Pecorino siciliano,,,,latticini,fat_source,generic_food,427,28.9,2.4,33.6,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_166100,,Provolone,,,,latticini,fat_source,generic_food,374,28.1,2,28.2,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_166800,,Ricotta di bufala,,,,latticini,fat_source,generic_food,212,10.5,3.7,17.3,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_166810,,Ricotta di pecora,,,,latticini,fat_source,generic_food,157,9.5,4.2,11.5,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_166820,,Ricotta di vacca,,,,latticini,fat_source,generic_food,146,8.8,3.5,10.9,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_166850,,Robiola,,,,latticini,fat_source,generic_food,338,20,2.3,27.7,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_167200,,Scamorza,,,,latticini,fat_source,generic_food,334,25,1,25.6,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_167250,,Stracchino,,,,latticini,fat_source,generic_food,300,18.5,,25.1,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_167600,,Taleggio,,,,latticini,fat_source,generic_food,315,19,0.9,26.2,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_170010,,Fiocchi di formaggio magro,,,,latticini,fat_source,generic_food,115,9.7,3.2,7.1,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_170510,,"Formaggio cremoso spalmabile, light",,,,latticini,fat_source,generic_food,179,9.2,3.1,14.5,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_180010,,"Uova di anatra, intero",,,,uova,fat_source,generic_food,190,12.2,0.7,15.4,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_181100,,"Uova di gallina, intero",,,,uova,fat_source,generic_food,128,12.4,,8.7,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_181105,,"Uova di gallina, intero , cotto, alla coque o sodo",,,,uova,fat_source,generic_food,128,12.4,,8.7,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_181117,,"Uova di gallina, intero , cotto, a frittata o strapazzato",,,,uova,fat_source,generic_food,150,14.6,,10.2,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_181500,,"Uova di gallina, intero, congelato",,,,uova,fat_source,generic_food,128,12.4,,8.7,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_181600,,"Uova di gallina, intero, in polvere",,,,uova,fat_source,generic_food,537,51.9,0.4,36.4,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_182010,,"Uova di gallina, albume",,,,uova,protein_source,generic_food,43,10.7,,,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_183010,,"Uova di gallina, tuorlo",,,,uova,fat_source,generic_food,325,15.8,,29.1,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_183015,,"Uova di gallina, tuorlo , cotto, in camicia",,,,uova,fat_source,generic_food,325,15.8,,29.1,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_183800,,"Uova di gallina, tuorlo, congelato",,,,uova,fat_source,generic_food,325,15.8,,29.1,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_183900,,"Uova di gallina, tuorlo, in polvere",,,,uova,fat_source,generic_food,642,31.2,0.02,57.5,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_185010,,"Uova di oca, intero",,,,uova,fat_source,generic_food,189,13.8,1,14.4,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_189010,,"Uova di tacchina, intero",,,,uova,fat_source,generic_food,147,12.8,1,10.2,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_190010,,Burro,,,,grassi_condimenti,fat_source,generic_food,758,0.8,1.1,83.4,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_191010,,Lardo,,,,grassi_condimenti,fat_source,generic_food,891,0,0,99,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:25:11.688635+00:00,2026-06-04T21:25:11.688635+00:00
crea_192010,,Sego di bue,,,,grassi_condimenti,fat_source,generic_food,872,0.8,0,96.5,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_193010,,Strutto o sugna,,,,grassi_condimenti,fat_source,generic_food,892,0.3,0,99,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_194000,,Olio di fegato di merluzzo,,,,grassi_condimenti,fat_source,generic_food,899,0,0,99.9,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_201500,,"Zucchero, saccarosio",,,,dolci_snack,carb_source,generic_food,392,0,104.5,0,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_202010,,Caramelle dure,,,,dolci_snack,carb_source,generic_food,344,,91.6,0,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_202020,,"Caramelle tipo ""mou""",,,,dolci_snack,carb_source,generic_food,430,2.1,71.1,17.2,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_202030,,Lenti colorate ripiene di cioccolato,,,,dolci_snack,carb_source,generic_food,456,5.4,73.9,17.5,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_202500,,"Gomme da masticare, lastrine e confetti",,,,dolci_snack,carb_source,generic_food,262,0,70,0,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_202800,,Torrone alla mandorla,,,,dolci_snack,mixed_source,generic_food,483,10.8,52,26.8,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_203010,,"Cioccolato, al latte",,,,dolci_snack,fat_source,generic_food,552,7.3,50.5,36.3,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_203020,,"Cioccolato, fondente",,,,dolci_snack,fat_source,generic_food,531,6.6,49.7,33.6,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_203030,,"Cioccolato, al latte con nocciole",,,,dolci_snack,fat_source,generic_food,553,7.2,48.6,36.9,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_203500,,Crema di nocciole e cacao,,,,dolci_snack,fat_source,generic_food,537,6.9,58.1,32.4,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_204010,,Canditi,,,,dolci_snack,carb_source,generic_food,292,0.5,75,0,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_204500,,Marmellata,,,,dolci_snack,carb_source,generic_food,227,0.5,58.7,,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_206010,,"Gelato confezionato, cacao, in vaschetta",,,,dolci_snack,carb_source,generic_food,173,3.6,25.3,7.1,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_206020,,"Gelato confezionato, caffè, in vaschetta",,,,dolci_snack,fat_source,generic_food,245,5.1,23.9,15,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_206040,,"Gelato confezionato, fior di latte, in vaschetta",,,,dolci_snack,fat_source,generic_food,218,4.2,20.7,13.7,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_206050,,"Gelato confezionato, fior di latte, ricoperto di sorbetto alla fragola",,,,dolci_snack,carb_source,generic_food,101,1.4,21.3,1.7,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_206060,,"Gelato confezionato, nocciola, in vaschetta",,,,dolci_snack,carb_source,generic_food,183,3.3,25.2,8.4,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_206070,,"Gelato confezionato, panna, in vaschetta",,,,dolci_snack,carb_source,generic_food,189,3.2,27.2,8.2,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_206080,,"Gelato confezionato, panna ricoperta di cioccolato fondente",,,,dolci_snack,fat_source,generic_food,316,4.5,28.2,21.4,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_206090,,"Gelato confezionato, stracciatella, in vaschetta",,,,dolci_snack,carb_source,generic_food,193,2.9,31.5,7,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_206100,,"Gelato confezionato, vaniglia, in vaschetta",,,,dolci_snack,carb_source,generic_food,167,2.7,25.7,6.7,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_206260,,"Gelato confezionato, biscotto con crema, zabaione e cioccolato",,,,dolci_snack,carb_source,generic_food,271,5.3,49.1,7.3,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_206270,,"Gelato confezionato, cono con panna e cioccolato",,,,dolci_snack,mixed_source,generic_food,291,5.1,34.9,15.5,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_206280,,"Gelato confezionato, cono con panna, scaglie di cioccolato e noccioline",,,,dolci_snack,fat_source,generic_food,326,4.2,33.3,20.5,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_206710,,"Gelato confezionato, ghiacciolo all'arancio",,,,dolci_snack,carb_source,generic_food,137,0,36.5,,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_206800,,"Gelato confezionato, sorbetto al limone, in vaschetta",,,,dolci_snack,carb_source,generic_food,132,0.9,34.2,,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_207010,,Baba' al rhum,,,,dolci_snack,carb_source,generic_food,288,5.9,41.2,5.7,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_207020,,"Cannoli alla crema, industriale",,,,dolci_snack,mixed_source,generic_food,368,6.2,41.9,20.7,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_208500,,"Crostata, con crema al cacao, industriale",,,,dolci_snack,carb_source,generic_food,492,4.6,67,24.7,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_208510,,"Crostata, con marmellata, industriale",,,,dolci_snack,carb_source,generic_food,339,4.9,65.5,8.2,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_208520,,"Crostata, con marmellata di albicocche, industriale",,,,dolci_snack,carb_source,generic_food,421,0.9,71.7,16.5,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_209010,,Torta margherita,,,,dolci_snack,carb_source,generic_food,370,8.9,63.4,10.4,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_210010,,Miele,,,,dolci_snack,carb_source,generic_food,304,0.6,80.3,0,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_210030,,"Merendine, con marmellata, industriale",,,,dolci_snack,carb_source,generic_food,364,5.5,67.9,9.5,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_210040,,"Merendine, farcite con cacao, industriale",,,,dolci_snack,carb_source,generic_food,410,6.2,65.5,15.1,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_210050,,"Merendine, tipo pan di Spagna, industriale",,,,dolci_snack,carb_source,generic_food,386,7.4,62.7,13.1,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_210060,,"Merendine, tipo briosche, industriale",,,,dolci_snack,carb_source,generic_food,440,8.2,65.7,17.6,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_210070,,"Merendine, tipo pasta frolla, industriale",,,,dolci_snack,carb_source,generic_food,447,5.3,71.7,17.1,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_214000,,Barretta al cocco ricoperta di cioccolato,,,,dolci_snack,mixed_source,generic_food,472,4.8,58.2,26.1,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_214500,,Wafer ricoperto di cioccolato,,,,dolci_snack,mixed_source,generic_food,498,8.2,60.3,26.6,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_215000,,"Savoiardi, industriali",,,,dolci_snack,carb_source,generic_food,395,11.9,69.6,9.2,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_216000,,Panettone,,,,dolci_snack,carb_source,generic_food,337,6.4,56.2,10.7,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_217000,,Pasta di mandorle,,,,frutta,fruit,generic_food,455,9.9,54.6,23.4,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_401010,,Aranciata,,,,altro,carb_source,generic_food,38,0.1,10,0,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_401100,,Bevanda tipo cola,,,,altro,carb_source,generic_food,39,,10.5,0,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_403010,,"Bevanda alcolica, Aperitivo a base di vino",,,,bevande,drink,generic_food,186,,17,0,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_404010,,"Bevanda alcolica, Birra chiara",,,,bevande,drink,generic_food,34,0.2,3.5,0,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_405010,,"Bevanda alcolica, Vino da pasto bianco",,,,bevande,drink,generic_food,70,,,0,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_405020,,"Bevanda alcolica, Vino da pasto rosso",,,,bevande,drink,generic_food,75,,,0,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_406010,,"Bevanda alcolica, Marsala tipico",,,,bevande,drink,generic_food,203,,28,0,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_406500,,"Bevanda alcolica, Vermouth dolce",,,,bevande,drink,generic_food,139,,13.9,0,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_406510,,"Bevanda alcolica, Vermouth secco",,,,bevande,drink,generic_food,121,,4,0,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_407010,,"Bevanda alcolica, Liquori da dessert",,,,bevande,drink,generic_food,314,,31.1,0,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_407510,,"Bevanda alcolica, Marsala all'uovo",,,,bevande,drink,generic_food,150,,12.4,,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_408010,,"Bevanda alcolica, Brandy",,,,bevande,drink,generic_food,230,,,0,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_408100,,"Bevanda alcolica, Grappa",,,,bevande,drink,generic_food,242,,,0,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_408900,,"Bevanda alcolica, Whisky",,,,bevande,drink,generic_food,245,,,0,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_409000,,"Bevanda alcolica, Spumante",,,,bevande,drink,generic_food,87,,0.6,0,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_501200,,Pop corn,,,,altro,carb_source,generic_food,408,12,77.9,4.2,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_502260,,"Ketchup, salsa",,,,altro,carb_source,generic_food,100,2.1,24,,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_502760,,"Maionese, industriale",,,,altro,fat_source,generic_food,655,4.3,2.1,70,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_503010,,Dadi da brodo,,,,altro,fat_source,generic_food,250,15.7,5,18.7,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_503100,,"Lievito di birra, compresso",,,,altro,protein_source,generic_food,70,12.1,1.1,0.4,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_504010,,Farina di castagne,,,,frutta,fruit,generic_food,318,6.1,62,3.7,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_504100,,Fecola di patate,,,,altro,carb_source,generic_food,346,1.4,90.7,0,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_507100,,Pappa reale,,,,altro,mixed_source,generic_food,146,10,14,6,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_508010,,"Cacao amaro, in polvere",,,,altro,fat_source,generic_food,355,20.4,11.5,25.6,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_508100,,"Tè, foglie",,,,altro,protein_source,generic_food,108,19.6,3,2,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_508200,,Caffe' tostato,,,,altro,mixed_source,generic_food,287,10.4,28.5,15.4,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_509010,,"Soia, bevanda",,,,altro,fat_source,generic_food,32,2.9,0.8,1.9,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_509020,,"Soia, salsa",,,,altro,protein_source,generic_food,66,8.7,8.3,0,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_509030,,"Soia, yogurt",,,,altro,fat_source,generic_food,72,5,3.9,4.2,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_900010,,"Minestre in scatola, crema di asparagi",,,,altro,carb_source,generic_food,26,1,4.2,0.7,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_900110,,"Minestre in scatola, crema di cipolle",,,,altro,mixed_source,generic_food,26,2.2,2.2,1,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_900210,,"Minestre in scatola, crema di funghi",,,,altro,fat_source,generic_food,56,1,4.2,4,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_900310,,"Minestre in scatola, crema di pollo",,,,altro,fat_source,generic_food,58,1.7,4.5,3.8,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_900410,,"Minestre in scatola, crema di pomodori",,,,altro,carb_source,generic_food,36,0.8,6.4,1,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_905010,,"Minestrone, cotto",,,,verdura,carb_source,generic_food,45,2,7.8,0.4,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_905100,,Minestrone liofilizzato,,,,altro,carb_source,generic_food,298,10.1,47.6,8.8,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_PC0001,,Pizza Napoletana Margherita STG,,,,piatti_pronti,mixed_source,generic_food,235,10.7,27.4,9.3,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_PC0002,,Cannoli siciliani,,,,piatti_pronti,carb_source,generic_food,325,7.2,42.7,14.6,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_PC0003,,Brasato al Barolo,,,,piatti_pronti,protein_source,generic_food,108,13.8,0.3,5.6,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
crea_PC0004,,Baccalà alla vicentina,,,,piatti_pronti,fat_source,generic_food,520,21.5,0.3,47.9,,,,,,,,,,,,crea,,,,true,true,100,{},2026-06-04T21:27:21.913992+00:00,2026-06-04T21:27:21.913992+00:00
